File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/355.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	39
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	06:15:44
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.627445
Signal Max.	120.621506
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.809017
0.000667	0.04	12.809017
0.001333	0.04	12.810987
0.002000	0.04	12.818823
0.002667	0.04	12.808371
0.003333	0.04	12.817522
0.004000	0.04	12.798572
0.004667	0.04	12.799892
0.005333	0.04	12.820787
0.006000	0.04	12.807063
0.006667	0.04	12.805755
0.007333	0.04	12.797926
0.008000	0.04	12.812287
0.008667	0.04	12.820132
0.009333	0.04	12.827975
0.010000	0.04	12.812287
0.010667	0.04	12.812287
0.011333	0.04	12.803802
0.012000	0.04	12.796618
0.012667	0.04	12.751017
0.013333	0.04	12.698470
0.014000	0.04	12.657748
0.014667	0.04	12.646767
0.015333	0.04	12.627445
0.016000	0.04	12.666130
0.016667	0.04	12.675180
0.017333	0.04	12.675180
0.018000	0.04	12.695222
0.018667	0.04	12.690052
0.019333	0.04	12.710125
0.020000	0.04	12.681640
0.020667	0.04	12.734117
0.021333	0.04	12.723096
0.022000	0.04	12.727636
0.022667	0.04	12.749722
0.023333	0.04	12.746474
0.024000	0.04	12.759475
0.024667	0.04	12.743214
0.025333	0.04	12.771198
0.026000	0.04	12.766636
0.026667	0.04	12.760778
0.027333	0.04	12.743214
0.028000	0.04	12.760778
0.028667	0.04	12.739968
0.029333	0.04	12.745824
0.030000	0.04	12.741277
0.030667	0.04	12.780331
0.031333	0.04	12.795320
0.032000	0.04	12.795320
0.032667	0.04	12.801187
0.033333	0.04	12.814243
0.034000	0.04	12.775099
0.034667	0.04	12.843026
0.035333	0.04	12.842391
0.036000	0.04	12.835823
0.036667	0.04	12.820787
0.037333	0.04	12.835175
0.038000	0.04	12.814905
0.038667	0.04	12.797926
0.039333	0.04	12.799892
0.040000	0.04	12.775758
0.040667	0.04	12.777715
0.041333	0.04	12.811633
0.042000	0.04	12.788782
0.042667	0.04	12.779672
0.043333	0.04	12.764680
0.044000	0.04	12.773149
0.044667	0.04	12.796618
0.045333	0.04	12.792700
0.046000	0.04	12.782920
0.046667	0.04	12.799232
0.047333	0.04	12.813603
0.048000	0.04	12.812287
0.048667	0.04	12.820132
0.049333	0.04	12.816868
0.050000	0.04	12.839107
0.050667	0.04	12.818823
0.051333	0.04	12.812942
0.052000	0.04	12.864668
0.052667	0.04	12.851553
0.053333	0.04	12.884359
0.054000	0.04	12.887649
0.054667	0.04	12.889623
0.055333	0.04	12.871238
0.056000	0.04	12.874511
0.056667	0.04	12.870574
0.057333	0.04	12.891598
0.058000	0.04	12.881743
0.058667	0.04	12.862698
0.059333	0.04	12.848928
0.060000	0.04	12.862048
0.060667	0.04	12.826673
0.061333	0.04	12.810325
0.062000	0.04	12.846313
0.062667	0.04	12.840418
0.063333	0.04	12.869917
0.064000	0.04	12.826018
0.064667	0.04	12.835175
0.065333	0.04	12.852217
0.066000	0.04	12.842391
0.066667	0.04	12.827975
0.067333	0.04	12.825362
0.068000	0.04	12.795320
0.068667	0.04	12.788782
0.069333	0.04	12.803802
0.070000	0.04	12.762726
0.070667	0.04	12.760127
0.071333	0.04	12.752318
0.072000	0.04	12.740626
0.072667	0.04	12.764035
0.073333	0.04	12.736724
0.074000	0.04	12.756878
0.074667	0.04	12.747768
0.075333	0.04	12.757528
0.076000	0.04	12.720490
0.076667	0.04	12.736724
0.077333	0.04	12.739325
0.078000	0.04	12.752318
0.078667	0.04	12.722439
0.079333	0.04	12.724388
0.080000	0.04	12.745179
0.080667	0.04	12.741920
0.081333	0.04	12.752318
0.082000	0.04	12.749071
0.082667	0.04	12.747768
0.083333	0.04	12.751675
0.084000	0.04	12.734117
0.084667	0.04	12.722439
0.085333	0.04	12.736073
0.086000	0.04	12.704934
0.086667	0.04	12.729579
0.087333	0.04	12.749071
0.088000	0.04	12.712708
0.088667	0.04	12.715960
0.089333	0.04	12.749071
0.090000	0.04	12.714005
0.090667	0.04	12.731529
0.091333	0.04	12.730243
0.092000	0.04	12.767282
0.092667	0.04	12.751675
0.093333	0.04	12.774446
0.094000	0.04	12.782269
0.094667	0.04	12.772496
0.095333	0.04	12.749722
0.096000	0.04	12.787497
0.096667	0.04	12.770541
0.097333	0.04	12.794006
0.098000	0.04	12.771845
0.098667	0.04	12.764035
0.099333	0.04	12.780970
0.100000	0.04	12.786830
0.100667	0.04	12.789434
0.101333	0.04	12.788782
0.102000	0.04	12.790740
0.102667	0.04	12.797279
0.103333	0.04	12.794006
0.104000	0.04	12.801187
0.104667	0.04	12.779013
0.105333	0.04	12.762089
0.106000	0.04	12.778359
0.106667	0.04	12.743214
0.107333	0.04	12.714655
0.108000	0.04	12.715960
0.108667	0.04	12.723739
0.109333	0.04	12.730243
0.110000	0.04	12.684884
0.110667	0.04	12.687461
0.111333	0.04	12.675820
0.112000	0.04	12.697823
0.112667	0.04	12.700401
0.113333	0.04	12.728286
0.114000	0.04	12.754923
0.114667	0.04	12.734117
0.115333	0.04	12.754923
0.116000	0.04	12.746474
0.116667	0.04	12.759475
0.117333	0.04	12.750380
0.118000	0.04	12.746474
0.118667	0.04	12.758180
0.119333	0.04	12.750380
0.120000	0.04	12.769243
