File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/879.smp/TCD_AuxLeft.channel/TCD_AuxLeft.chm
Channel	TCD_AuxLeft

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	69
Position	3
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	16:54:41
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	12001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	mV
Signal Min.	-0.740235
Signal Max.	170.453934
Channel	TCD_AuxLeft
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.1
Max. Step (s)	0.1
Average Step (s)	0.1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (mV)
0.000000	n.a.	-0.082176
0.001667	0.1	-0.081558
0.003333	0.1	-0.081829
0.005000	0.1	-0.081481
0.006667	0.1	-0.080864
0.008333	0.1	-0.082137
0.010000	0.1	-0.082137
0.011667	0.1	-0.082137
0.013333	0.1	-0.082137
0.015000	0.1	-0.082137
0.016667	0.1	-0.082137
0.018333	0.1	-0.082137
0.020000	0.1	-0.082137
0.021667	0.1	-0.082137
0.023333	0.1	-0.082137
0.025000	0.1	-0.082137
0.026667	0.1	-0.082137
0.028333	0.1	-0.082137
0.030000	0.1	-0.082137
0.031667	0.1	-0.082137
0.033333	0.1	-0.082137
0.035000	0.1	-0.082137
0.036667	0.1	-0.082137
0.038333	0.1	-0.082137
0.040000	0.1	-0.082137
0.041667	0.1	-0.082137
0.043333	0.1	-0.082137
0.045000	0.1	-0.082137
0.046667	0.1	-0.082137
0.048333	0.1	-0.082137
0.050000	0.1	-0.082137
0.051667	0.1	-0.082137
0.053333	0.1	-0.082137
0.055000	0.1	-0.082137
0.056667	0.1	-0.082137
0.058333	0.1	-0.082137
0.060000	0.1	-0.082137
0.061667	0.1	-0.082137
0.063333	0.1	-0.082137
0.065000	0.1	-0.082137
0.066667	0.1	-0.082137
0.068333	0.1	-0.082137
0.070000	0.1	-0.082137
0.071667	0.1	-0.082137
0.073333	0.1	-0.082137
0.075000	0.1	-0.082137
0.076667	0.1	-0.082137
0.078333	0.1	-0.082137
0.080000	0.1	-0.082137
0.081667	0.1	-0.082137
0.083333	0.1	-0.082137
0.085000	0.1	-0.082137
0.086667	0.1	-0.082137
0.088333	0.1	-0.082137
0.090000	0.1	-0.082137
0.091667	0.1	-0.082137
0.093333	0.1	-0.082137
0.095000	0.1	-0.082137
0.096667	0.1	-0.082137
0.098333	0.1	-0.082137
0.100000	0.1	-0.082137
0.101667	0.1	-0.082137
0.103333	0.1	-0.082137
0.105000	0.1	-0.082137
0.106667	0.1	-0.082137
0.108333	0.1	-0.082137
0.110000	0.1	-0.082137
0.111667	0.1	-0.082137
0.113333	0.1	-0.082137
0.115000	0.1	-0.082137
0.116667	0.1	-0.082137
0.118333	0.1	-0.082137
0.120000	0.1	-0.082137
0.121667	0.1	-0.082137
0.123333	0.1	-0.082137
0.125000	0.1	-0.082137
0.126667	0.1	-0.082137
0.128333	0.1	-0.082137
0.130000	0.1	-0.082137
0.131667	0.1	-0.082137
0.133333	0.1	-0.082137
0.135000	0.1	-0.082137
0.136667	0.1	-0.082137
0.138333	0.1	-0.082137
0.140000	0.1	-0.082137
0.141667	0.1	-0.082137
0.143333	0.1	-0.082137
0.145000	0.1	-0.082137
0.146667	0.1	-0.082137
0.148333	0.1	-0.082137
0.150000	0.1	-0.082137
0.151667	0.1	-0.082137
0.153333	0.1	-0.082137
0.155000	0.1	-0.082137
0.156667	0.1	-0.082137
0.158333	0.1	-0.005864
0.160000	0.1	-0.090085
0.161667	0.1	-0.089853
0.163333	0.1	-0.091242
0.165000	0.1	-0.089890
0.166667	0.1	-0.090316
0.168333	0.1	-0.089698
0.170000	0.1	-0.089890
0.171667	0.1	-0.090085
0.173333	0.1	-0.091859
0.175000	0.1	-0.090933
0.176667	0.1	-0.091820
0.178333	0.1	-0.091011
0.180000	0.1	-0.092052
0.181667	0.1	-0.092399
0.183333	0.1	-0.092824
0.185000	0.1	-0.093171
0.186667	0.1	-0.092900
0.188333	0.1	-0.094251
0.190000	0.1	-0.093827
0.191667	0.1	-0.094328
0.193333	0.1	-0.093287
0.195000	0.1	-0.094715
0.196667	0.1	-0.093403
0.198333	0.1	-0.093904
